scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1620264758653158,0.051639983042014524,1,5
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1923282405991236,0.01146566290781913,1,6
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1914322319899708,0.01576865908407352,1,7
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1943854340891749,0.008141569142916341,1,8
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1991452641298126,0.0012369893545911587,1,9
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.196303868393715,0.008517771588806606,1,10
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1979182631603231,0.008879246271021766,1,11
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.18913370825521,0.01135262621683915,1,12
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.190936027103839,0.008096932314278061,1,13
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1818428029425476,0.034167694664283266,1,14
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1950157807662507,0.010467497148253527,1,15
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1945315553041822,0.007472391638740424,1,16
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1965784269781914,0.007801885615025227,1,17
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1931644407777204,0.010988162704518288,1,18
MIP_CPLEX_REGIONS200_CONT_runtime,MO-ParamILS,validate,1.1952763599143805,0.009615793365149053,1,19
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1921005991233018,0.011368356132194751,1,0
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1914698387555624,0.012988964004141243,1,1
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1940522512494882,0.008574426741287092,1,2
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1950952742961263,0.008881539950828557,1,3
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1914906542478283,0.011500379688406656,1,4
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1905919082206966,0.01451196281245002,1,5
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1908494617263035,0.01310806639279701,1,6
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1905182748867904,0.009672049676322509,1,7
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.185959536826412,0.014518884930411249,1,8
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.194056067896933,0.010954149165127531,1,9
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1918807901067698,0.014513696684451845,1,10
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1890915805975033,0.009636090952134815,1,11
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1885858645378549,0.014504285336947536,1,12
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.191612641374573,0.010482294288134145,1,13
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1922464452144415,0.011688836260774074,1,14
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1896826340744224,0.014043952088766562,1,15
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.187016352032412,0.015526232975573666,1,16
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.195386862539882,0.005886071711439604,1,17
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.1937215344372307,0.010911127876907015,1,18
MIP_CPLEX_REGIONS200_CONT_runtime,SMAC,validate,1.196610384409769,0.00797287776219364,1,19
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1859712292893276,0.014512755844854569,1,0
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.186000506057391,0.014498907244311217,1,1
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.186115439733417,0.01452505764162719,1,2
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860474098343317,0.014474597572966017,1,3
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1861272302582149,0.014500552851056931,1,4
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1861107314698722,0.014473734542571705,1,5
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860891105704998,0.01449668881490761,1,6
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860431676012764,0.014499742763357795,1,7
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860149872145702,0.014505829008003127,1,8
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860366216117235,0.014493119188658551,1,9
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860892929979754,0.014467118813305,1,10
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.186039956555465,0.014503216000815711,1,11
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1861457048955832,0.014460152593660196,1,12
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.186116660618653,0.014494324367715583,1,13
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860305485025657,0.014429840346430033,1,14
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860441116360374,0.014525964968781599,1,15
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860364334434563,0.014506490516254985,1,16
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860104235248332,0.014494577399037553,1,17
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.1860985584114538,0.01445260452683117,1,18
MIP_CPLEX_REGIONS200_CONT_runtime,Default,validate,1.186061476332931,0.01450889759220805,1,19
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1726775357885832,0.028010978290457067,1,0
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.169484147408631,0.03625868380151609,1,1
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.174099107178925,0.027319877135086528,1,2
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1759518368406199,0.023495801298899124,1,3
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1797440284737288,0.021841514423501848,1,4
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.17518407283124,0.02454978345061383,1,5
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1656405121688107,0.035295901601680536,1,6
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1728566279516222,0.027007779584375096,1,7
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1747860268219503,0.029511448604420263,1,8
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1771952663876661,0.027979157504425912,1,9
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.174031490945157,0.02331328001316843,1,10
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1758623139414737,0.02309142088979159,1,11
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1760689527562613,0.02332589549101675,1,12
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.18018198797649,0.0254816272603228,1,13
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1666326053234506,0.038634946065449094,1,14
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1680077663702808,0.03515254082422859,1,15
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1813665462427956,0.027791686301013634,1,16
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.169130584484436,0.033161011251162095,1,17
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1807075574324963,0.022850572286326483,1,18
MIP_CPLEX_REGIONS200_CONT_runtime,Random Search (25),validate,1.1758362486228753,0.02645656694220425,1,19
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1938955411144245,0.012766453536260877,2,0
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1883236870604896,0.015303773501006987,2,1
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.186188091268178,0.018111867840447167,2,2
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1938692830056623,0.013941450320514637,2,3
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1923387279948903,0.016933102881853162,2,4
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1895071405400366,0.010935300229461205,2,5
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1873054427703957,0.01469973245502738,2,6
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.190529280410881,0.01753326733325432,2,7
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1901145617055309,0.014244919463471742,2,8
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1925537818490333,0.014745893684339494,2,9
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1888715935431053,0.012391624460188398,2,10
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1883963290173838,0.01932927205649406,2,11
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.18934046451446,0.013890698771955697,2,12
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1843252221362515,0.016801472495579957,2,13
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.19145217286532,0.019310783889590306,2,14
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.193306574537813,0.014370320225745454,2,15
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1925034743855782,0.012075332579301387,2,16
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1946904624405652,0.01227274851112153,2,17
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.189251235769517,0.014747264539316705,2,18
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.189739462949755,0.023242884394437297,2,19
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.193859258686816,0.0098280057515383,2,20
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1893278461223487,0.013541625452172851,2,21
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.190282490788987,0.01997301720474954,2,22
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1914753095476662,0.019196830422747096,2,23
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1929447325322309,0.018405578311247957,2,24
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.192556098404456,0.016693761607443524,2,25
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1956208560705273,0.012507023149679728,2,26
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1932256137560393,0.01090510578773394,2,27
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.191245113687019,0.01898741563662137,2,28
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1929669373712732,0.0155882211274322,2,29
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1881614653169768,0.013549186341001667,2,30
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.192509879138811,0.012289062434250264,2,31
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1875804363298348,0.014534294189823502,2,32
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1883777531555157,0.016347447613936323,2,33
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1869160594923678,0.01834086374272098,2,34
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.189911405306463,0.01247348346567439,2,35
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1917997896925319,0.016726819822478284,2,36
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1932933121878102,0.015975423073046557,2,37
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.188554495963815,0.012805508244799837,2,38
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1898012981922768,0.014002559591065989,2,39
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1893212308327408,0.012519117001081796,2,40
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1888025409817242,0.01189687487328138,2,41
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1893921714039668,0.01379908591674697,2,42
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1922320113762885,0.019856936714635873,2,43
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1925311921791726,0.018699057655948384,2,44
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1895075528072199,0.01325479700873807,2,45
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1924705093769896,0.016374919473841284,2,46
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1935149042021849,0.016374919473841284,2,47
