scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0436308961460796,0.05103013003787699,1,4
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0623696411379626,0.03679110319324103,1,5
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0295534115608618,0.06414188868908553,1,6
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.051409303754433,0.04510715189042726,1,7
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.082401466862557,0.017590268217849432,1,8
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0032588847885635,0.08560618558869056,1,9
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.045072436943034,0.05116637910116468,1,10
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0474880300056428,0.04848638573366627,1,11
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0356478578690904,0.06369258098143032,1,12
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0730614650373338,0.026865487469584986,1,13
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0680310467912706,0.031222886757747884,1,14
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0485388187720361,0.050567683007556714,1,15
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.0614876212584532,0.03749419977454635,1,16
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,0.9908836137364765,0.09451701591960619,1,17
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,1.035372146321211,0.061498456915089844,1,18
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-ParamILS,validate,0.9746279436545856,0.11470243076041126,1,19
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9974581451875162,0.0827694566194674,1,0
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.940128395461621,0.1328800965545879,1,1
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9308066458694041,0.14326221992419985,1,2
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.942348998119506,0.13359247927239298,1,3
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9937872612267301,0.08905196955058149,1,4
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9824794887318169,0.10123819549684002,1,5
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,1.0043714997808448,0.0777898451230621,1,6
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9414946136632104,0.13143613361200757,1,7
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.942858389664609,0.1285496118484245,1,8
MIP_CPLEX_REGIONS200_CONT_cutoff,SMAC,validate,0.9737376974165379,0.1096712127294901,1,9
