scenario,configurator,partition,hypervolume,igdp,runsize,sample
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.7976940212216803,0.24976313425753913,1,8
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.872220547983638,0.187206422428269,1,9
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.8062076915158815,0.27794832192085206,1,10
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.23492656922477093,0.8139872219239704,1,11
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.08635364635670208,1.0125492841657748,1,12
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.5302308539209806,0.4716947252609551,1,13
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.8656477888714124,0.3068470638123624,1,14
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,1.1714852657416543,0.009549660750968378,1,15
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.6719500143074716,0.3287055386345495,1,16
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.6747246557004353,0.31966501895353205,1,17
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.8028658460051943,0.2450377532099438,1,18
SAT_CMS_QUEENS_runtime_memory,MO-ParamILS,validate,0.7793233910691922,0.2626513557751251,1,19
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.7787392981086203,0.27955937015596516,1,0
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.807175801060933,0.2508551648503326,1,1
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.9576705688496887,0.12734305067356946,1,2
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.8200927527195155,0.2702301101196069,1,3
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.8247893392767973,0.2654589012693633,1,4
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.6661990245848967,0.385549789004656,1,5
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.551012424780497,0.5666755301674192,1,6
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,1.132986452685459,0.025469002334088376,1,7
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.787524068226726,0.28986426007990834,1,8
SAT_CMS_QUEENS_runtime_memory,SMAC,validate,0.7083264793011483,0.35103447312991437,1,9
